network,week,n,t,pct,rm,date
Fox News,2018.538,7,33,0.21212121212121213,0.2650838744588745,2018-07-09
Fox News,2018.558,10,32,0.3125,0.2650838744588745,2018-07-16
Fox News,2018.577,8,28,0.2857142857142857,0.28023538961038963,2018-07-23
Fox News,2018.596,6,24,0.25,0.2598026973026973,2018-07-30
Fox News,2018.615,9,33,0.2727272727272727,0.2598026973026973,2018-08-06
Fox News,2018.635,6,26,0.23076923076923078,0.2516505233896538,2018-08-13
Fox News,2018.654,6,21,0.2857142857142857,0.24828352002265047,2018-08-20
Fox News,2018.673,5,23,0.21739130434782608,0.22000297703622512,2018-08-27
Fox News,2018.692,7,27,0.25925925925925924,0.16884467587792396,2018-09-03
Fox News,2018.712,4,34,0.11764705882352941,0.12342542121953887,2018-09-10
Fox News,2018.731,3,37,0.08108108108108109,0.07423560640472407,2018-09-17
Fox News,2018.75,1,28,0.03571428571428571,0.10037939725439726,2018-09-24
Fox News,2018.769,2,32,0.0625,0.11857066544566545,2018-10-01
Fox News,2018.788,8,36,0.2222222222222222,0.1739278083028083,2018-10-08
Fox News,2018.808,6,39,0.15384615384615385,0.215995115995116,2018-10-15
Fox News,2018.827,9,35,0.2571428571428571,0.17472527472527474,2018-10-22
Fox News,2018.846,9,39,0.23076923076923078,0.18487484737484738,2018-10-29
Fox News,2018.865,2,35,0.05714285714285714,0.18877095127095128,2018-11-05
Fox News,2018.885,7,36,0.19444444444444445,0.1810786435786436,2018-11-12
Fox News,2018.904,9,33,0.2727272727272727,0.18149881164587048,2018-11-19
Fox News,2018.923,8,40,0.2,0.21811497326203208,2018-11-26
Fox News,2018.942,2,34,0.058823529411764705,0.21659982174688058,2018-12-03
Fox News,2018.962,15,44,0.3409090909090909,0.2441860286434323,2018-12-10
Fox News,2018.981,12,45,0.26666666666666666,0.2866230034333483,2018-12-17
Fox News,2019,9,29,0.3103448275862069,0.2779263429509735,2018-12-24
Fox News,2019.019,8,35,0.22857142857142856,0.29625967628430683,2018-12-31
Fox News,2019.038,15,49,0.30612244897959184,0.2603401360544218,2019-01-08
Fox News,2019.058,17,50,0.34,0.26430839002267575,2019-01-15
Fox News,2019.077,8,48,0.16666666666666666,0.24390022675736964,2019-01-22
Fox News,2019.096,11,45,0.24444444444444444,0.2243764172335601,2019-01-29
Fox News,2019.115,11,49,0.22448979591836735,0.23162279404515432,2019-02-05
Fox News,2019.135,11,42,0.2619047619047619,0.2434283496007099,2019-02-12
Fox News,2019.154,9,46,0.1956521739130435,0.23938923395445139,2019-02-19
Fox News,2019.173,14,48,0.2916666666666667,0.19057971014492756,2019-02-26
Fox News,2019.192,10,48,0.20833333333333334,0.1885416666666667,2019-03-05
Fox News,2019.212,3,45,0.06666666666666667,0.18084239130434784,2019-03-12
Fox News,2019.231,9,48,0.1875,0.15782882541287496,2019-03-19
Fox News,2019.25,12,46,0.2608695652173913,0.21259073017477972,2019-03-26
Fox News,2019.269,5,43,0.11627906976744186,0.2669062063652559,2019-04-02
Fox News,2019.288,12,42,0.2857142857142857,0.27485954676822516,2019-04-09
Fox News,2019.308,17,42,0.40476190476190477,0.27770467294338597,2019-04-16
Fox News,2019.327,12,41,0.2926829268292683,0.25627610151481456,2019-04-23
Fox News,2019.346,6,47,0.1276595744680851,0.22030301662868618,2019-04-30
Fox News,2019.365,8,40,0.2,0.20118633897542318,2019-05-07
Fox News,2019.385,12,46,0.2608695652173913,0.23506091904261242,2019-05-14
Fox News,2019.404,8,37,0.21621621621621623,0.24587172985342323,2019-05-21
Fox News,2019.423,10,38,0.2631578947368421,0.2306543385490754,2019-05-28
Fox News,2019.442,9,37,0.24324324324324326,0.22923186344238977,2019-06-04
Fox News,2019.462,8,40,0.2,0.21472444104023053,2019-06-11
Fox News,2019.481,8,38,0.21052631578947367,0.19739189109898495,2019-06-18
Fox News,2019.5,8,39,0.20512820512820512,0.15520439109898493,2019-06-25
Fox News,2019.519,4,23,0.17391304347826086,0.14862544373056388,2019-07-02
Fox News,2019.538,1,32,0.03125,0.14595450355962372,2019-07-09
Fox News,2019.558,7,38,0.18421052631578946,0.15086333946425204,2019-07-16
Fox News,2019.577,7,36,0.19444444444444445,0.21035853177194436,2019-07-23
Fox News,2019.596,6,31,0.1935483870967742,0.20597256685966364,2019-07-30
Fox News,2019.615,7,26,0.2692307692307692,0.21986145574855254,2019-08-06
Fox News,2019.635,4,24,0.16666666666666666,0.221474358974359,2019-08-13
Fox News,2019.654,7,28,0.25,0.2136904761904762,2019-08-20
Fox News,2019.673,6,30,0.2,0.25290616246498604,2019-08-27
Fox News,2019.692,5,21,0.23809523809523808,0.20391967597849953,2019-09-03
Fox News,2019.712,11,34,0.3235294117647059,0.2394459917679732,2019-09-10
Fox News,2019.731,2,37,0.05405405405405406,0.2361721822441637,2019-09-17
Fox News,2019.75,13,38,0.34210526315789475,0.19839327757884928,2019-09-24
Fox News,2019.769,9,40,0.225,0.2334908751764469,2019-10-01
Fox News,2019.788,5,29,0.1724137931034483,0.2288469123281497,2019-10-08
Fox News,2019.808,7,36,0.19444444444444445,0.21047570020693757,2019-10-15
Fox News,2019.827,11,34,0.3235294117647059,0.1976752822341058,2019-10-22
Fox News,2019.846,5,33,0.15151515151515152,0.1976752822341058,2019-10-29
Fox News,2019.865,4,33,0.12121212121212122,0.13602369852369856,2019-11-05
Fox News,2019.885,7,36,0.19444444444444445,0.13761859485543698,2019-11-12
Fox News,2019.904,1,13,0.07692307692307693,0.17549738273422485,2019-11-19
Fox News,2019.923,3,19,0.15789473684210525,0.17376127162311375,2019-11-26
Fox News,2019.942,6,22,0.2727272727272727,0.2170305023923445,2019-12-03
Fox News,2019.962,6,32,0.1875,0.23112824675324675,2019-12-10
Fox News,2019.981,9,36,0.25,0.21467056650246308,2019-12-17
Fox News,2020,3,14,0.21428571428571427,0.20625710496400154,2019-12-24
Fox News,2020.019,6,29,0.20689655172413793,0.17847932718622375,2019-12-31
Fox News,2020.038,6,39,0.15384615384615385,0.17329499538898874,2020-01-08
Fox News,2020.058,5,36,0.1388888888888889,0.15282085745795426,2020-01-15
Fox News,2020.077,6,31,0.1935483870967742,0.18788873076112167,2020-01-22
Fox News,2020.096,4,32,0.125,0.18606124538100471,2020-01-29
Fox News,2020.115,10,34,0.29411764705882354,0.18939828653784566,2020-02-05
Fox News,2020.135,5,38,0.13157894736842105,0.19602707441663353,2020-02-12
Fox News,2020.154,6,29,0.20689655172413793,0.14172843188269688,2020-02-19
Fox News,2020.173,5,33,0.15151515151515152,0.19754337245994646,2020-02-26
Fox News,2020.192,2,26,0.07692307692307693,0.18369802240769986,2020-03-04
Fox News,2020.212,11,31,0.3548387096774194,0.15970812341780086,2020-03-11
Fox News,2020.231,5,33,0.15151515151515152,0.17619163990131734,2020-03-18
Fox News,2020.25,1,18,0.05555555555555555,0.10533910533910534,2020-03-25
Fox News,2020.288,2,14,0.14285714285714285,0.09871031746031747,2020-04-08
Fox News,2020.308,1,14,0.07142857142857142,0.09672619047619048,2020-04-15
Fox News,2020.327,2,16,0.125,0.07291666666666667,2020-04-22
Fox News,2020.346,1,21,0.047619047619047616,0.10940734989648034,2020-04-29
Fox News,2020.365,1,21,0.047619047619047616,0.14958592132505177,2020-05-06
Fox News,2020.385,5,23,0.21739130434782608,0.16268115942028985,2020-05-13
Fox News,2020.404,6,21,0.2857142857142857,0.17756211180124223,2020-05-20
Fox News,2020.423,2,20,0.1,0.14953007518796993,2020-05-27
Fox News,2020.442,3,28,0.10714285714285714,0.12982564169043298,2020-06-03
Fox News,2020.462,2,19,0.10526315789473684,0.1524446893094806,2020-06-10
Fox News,2020.481,6,29,0.20689655172413793,0.17565897502376632,2020-06-17
Fox News,2020.5,4,21,0.19047619047619047,0.20968801313628901,2020-06-24
Fox News,2020.519,5,25,0.2,0.19367816091954024,2020-07-01
Fox News,2020.538,7,29,0.2413793103448276,0.21748768472906405,2020-07-08
Fox News,2020.558,4,28,0.14285714285714285,0.22998768472906406,2020-07-15
Fox News,2020.577,8,28,0.2857142857142857,0.22964285714285715,2020-07-22
Fox News,2020.596,6,24,0.25,0.2587433862433862,2020-07-29
Fox News,2020.615,6,25,0.24,0.2576273148148148,2020-08-05
Fox News,2020.635,7,27,0.25925925925925924,0.3558416005291005,2020-08-12
Fox News,2020.654,9,32,0.28125,0.4254712301587302,2020-08-19
Fox News,2020.673,18,28,0.6428571428571429,0.4415387682850918,2020-08-26
Fox News,2020.692,14,27,0.5185185185185185,0.40872626828509184,2020-09-02
Fox News,2020.712,11,34,0.3235294117647059,0.3132293738751539,2020-09-09
Fox News,2020.731,3,20,0.15,0.23915529980107986,2020-09-16
Fox News,2020.769,6,23,0.2608695652173913,0.1810002195871761,2020-09-30
Fox News,2020.788,2,9,0.2222222222222222,0.20600021958717613,2020-10-07
Fox News,2020.808,1,11,0.09090909090909091,0.176497113997114,2020-10-14
Fox News,2020.846,2,8,0.25,0.15665584415584416,2020-10-28
